book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
5952,1430213,1430213,2388035,61,593057775,9780593057770.0,Tess Gerritsen,2007.0,The Bone Garden,The Bone Garden ,eng,4.02,16883,20042,1708,174,758,4292,8101,6717,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5955,22889767,22889767,40771666,37,385348614,9780385348610.0,Gretchen Rubin,2015.0,Better Than Before: Mastering the Habits of Our Everyday Lives,Better Than Before: Mastering the Habits of Our Everyday Lives,en-GB,3.81,16550,18727,2163,509,1324,4572,7048,5274,https://images.gr-assets.com/books/1415588203m/22889767.jpg,https://images.gr-assets.com/books/1415588203s/22889767.jpg
5957,169959,169959,43289,34,553563734,9780553563730.0,Raymond E. Feist,1992.0,The King's Buccaneer,"The King's Buccaneer (Krondor's Sons, #2)",en-US,3.99,17084,18177,165,80,665,4471,7167,5794,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5958,16248114,16248114,16406269,75,62105620,9780062105620.0,"Isabel Allende, Anne McLean",2011.0,El cuaderno de Maya,Maya's Notebook,eng,3.8,12529,17540,2095,262,1043,4678,7452,4105,https://images.gr-assets.com/books/1356073895m/16248114.jpg,https://images.gr-assets.com/books/1356073895s/16248114.jpg
5961,18035,9850375,2168123,207,140690483X,9781406904830.0,P.G. Wodehouse,1934.0,"Right Ho, Jeeves","Right Ho, Jeeves (Jeeves, #6)",eng,4.31,8234,18665,1147,80,245,2266,7274,8800,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5962,3359940,3359940,3399145,34,316113670,9780316113670.0,"Pseudonymous Bosch, Gilbert Ford",2008.0,"If You're Reading This, It's Too Late","If You're Reading This, It's Too Late (Secret, #2)",en-US,4.23,18310,19942,878,229,611,3093,6480,9529,https://images.gr-assets.com/books/1344268358m/3359940.jpg,https://images.gr-assets.com/books/1344268358s/3359940.jpg
5963,296942,296942,1462397,35,60744545,9780060744540.0,Erin Hunter,2005.0,Moonrise,"Moonrise (Warriors: The New Prophecy, #2)",en-US,4.31,21311,22182,532,208,679,3325,5813,12157,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5967,444347,444347,3280795,49,439372941,9780439372950.0,"Blue Balliett, Brett Helquist",2004.0,Chasing Vermeer,"Chasing Vermeer (Chasing Vermeer, #1)",en-US,3.71,22167,23528,2032,772,2147,6419,7958,6232,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5968,53834,53834,1370865,39,031021923X,9780310219230.0,Philip Yancey,1995.0,The Jesus I Never Knew,The Jesus I Never Knew,en-US,4.18,14955,15917,488,196,514,2531,5597,7079,https://images.gr-assets.com/books/1328995519m/53834.jpg,https://images.gr-assets.com/books/1328995519s/53834.jpg
5969,80630,80630,1383713,56,743454162,9780743454160.0,Greg Iles,2005.0,Turning Angel,Turning Angel,eng,4.11,15669,17992,1076,169,538,3024,7618,6643,https://images.gr-assets.com/books/1327877096m/80630.jpg,https://images.gr-assets.com/books/1327877096s/80630.jpg
5972,20413,20413,3077944,424,689823827,9780689823820.0,"Robert Louis Stevenson, Tasha Tudor",1885.0,A Child's Garden of Verses,A Child's Garden of Verses,eng,4.3,20354,21600,454,211,583,3295,5958,11553,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5975,7202829,7202829,7897971,40,61784788,9780061784780.0,James Rollins,2010.0,The Devil Colony,"The Devil Colony (Sigma Force, #7)",eng,4.17,16101,18589,1026,120,454,3020,7510,7485,https://images.gr-assets.com/books/1264522557m/7202829.jpg,https://images.gr-assets.com/books/1264522557s/7202829.jpg
5978,72657,72657,915602,59,826412769,9780826412770.0,"Paulo Freire, Myra Bergman Ramos, Donaldo Macedo, Richard Shaull",1968.0,Pedagogia do Oprimido,Pedagogy of the Oppressed,eng,4.25,16401,17491,939,266,630,2446,5324,8825,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5983,28859,28859,2338253,119,186046095X,9781860460950.0,José Saramago,1991.0,O Evangelho segundo Jesus Cristo,The Gospel According to Jesus Christ,eng,4.26,11301,16608,953,190,489,2289,5408,8232,https://images.gr-assets.com/books/1328196306m/28859.jpg,https://images.gr-assets.com/books/1328196306s/28859.jpg
5984,13477819,13477819,19008874,44,316123080,9780316123080.0,"Lemony Snicket, Seth",2012.0,"""Who Could That Be at This Hour?""","Who Could That Be at This Hour? (All the Wrong Questions, #1)",en-US,3.83,17497,18961,2123,527,1253,4851,6694,5636,https://images.gr-assets.com/books/1333060600m/13477819.jpg,https://images.gr-assets.com/books/1333060600s/13477819.jpg
5988,7911,7911,1167387,175,1416916172,9781416916180.0,Margaret Sidney,1881.0,Five Little Peppers and How They Grew,Five Little Peppers and How They Grew,eng,4.03,19780,20644,427,380,906,4548,6700,8110,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5991,334818,334818,929936,31,140505393,9780140505400.0,Barbara Cooney,1981.0,Miss Rumphius,Miss Rumphius,eng,4.45,20403,20913,745,190,431,2200,5018,13074,https://images.gr-assets.com/books/1281468926m/334818.jpg,https://images.gr-assets.com/books/1281468926s/334818.jpg
5992,762563,762563,81719,30,20306652,9780020306660.0,Jim Bouton,1970.0,Ball Four,Ball Four,eng,3.99,12805,13853,573,445,692,2627,4926,5163,https://images.gr-assets.com/books/1391414699m/762563.jpg,https://images.gr-assets.com/books/1391414699s/762563.jpg
5994,56899,56899,2199572,51,9580469717,9789580469710.0,Carlos Fuentes,1962.0,Aura,Aura,eng,3.8,11788,14991,1032,351,1152,3966,5269,4253,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5995,31312,31312,31603,41,006074104X,9780060741040.0,Harriet Lerner,1985.0,The Dance of Anger: A Woman's Guide to Changing the Patterns of Intimate Relationships,The Dance Of Anger: A Woman's Guide to Changing the Patterns of Intimate Relationships,en-US,4.02,14640,15280,481,261,729,3308,5173,5809,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5996,900892,900892,886073,49,393325350,9780393325360.0,Burton G. Malkiel,1973.0,,A Random Walk Down Wall Street,eng,4.05,12774,15068,537,186,612,2965,5793,5512,https://images.gr-assets.com/books/1442952924m/900892.jpg,https://images.gr-assets.com/books/1442952924s/900892.jpg
6006,94804,94804,1231869,37,64440583,9780064440580.0,Arnold Lobel,1979.0,Days with Frog and Toad,"Days with Frog and Toad (Frog and Toad, #4)",eng,4.24,15912,16446,218,226,602,2734,4341,8543,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6011,5548,5548,54737,53,393320928,9780393320920.0,Richard Feynman,1988.0,What Do You Care What Other People Think? Further Adventures of a Curious Character,What Do You Care What Other People Think?,eng,4.28,14948,16457,638,124,301,2177,6130,7725,https://images.gr-assets.com/books/1297913068m/5548.jpg,https://images.gr-assets.com/books/1297913068s/5548.jpg
6012,7146335,7146335,7410973,34,241141826,9780241141820.0,Paul Murray,2010.0,Skippy Dies,Skippy Dies,eng,3.72,14619,17350,2246,758,1557,4106,6349,4580,https://images.gr-assets.com/books/1301970939m/7146335.jpg,https://images.gr-assets.com/books/1301970939s/7146335.jpg
6016,8635145,8635145,13505950,30,,9780734411850.0,Jessica Shirvington,2010.0,Embrace,"Embrace (The Violet Eden Chapters, #1)",eng,4.01,19343,22870,1929,801,1422,4067,7069,9511,https://images.gr-assets.com/books/1284130161m/8635145.jpg,https://images.gr-assets.com/books/1284130161s/8635145.jpg
6017,192892,192892,520581,61,61043583,9780061043580.0,Dorothy L. Sayers,1927.0,Unnatural Death,"Unnatural Death (Lord Peter Wimsey, #3)",eng,4.11,17742,18764,549,172,504,3705,7132,7251,https://images.gr-assets.com/books/1316244142m/192892.jpg,https://images.gr-assets.com/books/1316244142s/192892.jpg
6020,330721,330721,679378,40,038077352X,9780380773530.0,Lisa Kleypas,1994.0,Dreaming of You ,"Dreaming of You (The Gamblers, #2)",en-US,4.22,24790,26389,1161,178,765,4268,9165,12013,https://images.gr-assets.com/books/1443223862m/330721.jpg,https://images.gr-assets.com/books/1443223862s/330721.jpg
6022,138134,138134,1701632,40,679601082,9780679601080.0,John Keats,1820.0,John Keats : The Complete Poems,The Complete Poems,eng,4.24,17101,17881,191,225,581,2700,5621,8754,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6023,129621,129621,1395013,42,671011332,9780671011340.0,Judith McNaught,1989.0,Almost Heaven,"Almost Heaven (Sequels, #3)",eng,4.33,19921,21414,657,105,458,2879,6739,11233,https://images.gr-assets.com/books/1351327172m/129621.jpg,https://images.gr-assets.com/books/1351327172s/129621.jpg
6024,823411,823411,809209,30,143017861,9780143017870.0,Joseph Boyden,2005.0,Three Day Road,Three Day Road,eng,4.31,14563,16318,1384,157,366,1854,5823,8118,https://images.gr-assets.com/books/1327905456m/823411.jpg,https://images.gr-assets.com/books/1327905456s/823411.jpg
6025,30005,30005,2193257,85,752852612,9780752852610.0,Dashiell Hammett,1929.0,Red Harvest,Red Harvest,eng,4.0,15636,18109,1022,200,803,3938,7111,6057,https://images.gr-assets.com/books/1320423692m/30005.jpg,https://images.gr-assets.com/books/1320423692s/30005.jpg
6028,9509289,9509289,14395007,39,446583146,9780446583140.0,David Baldacci,2011.0,One Summer,One Summer,en-US,3.72,16767,18722,2542,507,1663,5217,6577,4758,https://images.gr-assets.com/books/1344267627m/9509289.jpg,https://images.gr-assets.com/books/1344267627s/9509289.jpg
6029,350684,350684,340933,57,1416530711,9781416530720.0,Judith McNaught,1985.0,"Whitney, My Love","Whitney, My Love (Westmoreland, #2)",eng,4.19,23290,24947,1543,666,1056,3537,7234,12454,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6030,785454,785454,105288,31,802132219,9780802132220.0,Khushwant Singh,1956.0,Train to Pakistan,Train to Pakistan,en-US,3.85,12439,14099,847,140,608,3749,6376,3226,https://images.gr-assets.com/books/1342220976m/785454.jpg,https://images.gr-assets.com/books/1342220976s/785454.jpg
6031,8407173,8407173,6560290,44,,9781742372620.0,Craig Silvey,2009.0,Jasper Jones,Jasper Jones,eng,4.06,12680,18235,2063,288,803,3054,7445,6645,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6033,20893314,20893314,40236328,45,159448600X,9781594486000.0,Marlon James,2014.0,A Brief History of Seven Killings,A Brief History of Seven Killings,eng,3.86,13578,17119,2753,768,1238,3250,6222,5641,https://images.gr-assets.com/books/1399045083m/20893314.jpg,https://images.gr-assets.com/books/1399045083s/20893314.jpg
6035,107772,107772,1913455,40,671702513,9780671702520.0,Julie Garwood,1991.0,The Prize,The Prize,eng,4.22,21157,22569,494,136,643,3752,7680,10358,https://images.gr-assets.com/books/1304789713m/107772.jpg,https://images.gr-assets.com/books/1304789713s/107772.jpg
6036,13525938,13525938,19086644,31,1455507199,9781455507190.0,Jami Attenberg,2012.0,The Middlesteins,The Middlesteins,eng,3.42,15075,17436,2184,507,2074,6620,6044,2191,https://images.gr-assets.com/books/1339727222m/13525938.jpg,https://images.gr-assets.com/books/1339727222s/13525938.jpg
6037,18736925,18736925,26224121,68,067443000X,9780674430010.0,"Thomas Piketty, Arthur Goldhammer",2013.0,Le capital au XXIe siècle ,Capital in the Twenty-First Century,eng,4.01,13045,15081,1363,474,734,2573,5653,5647,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6040,13555073,13555073,19125429,55,857532014,9780857532020.0,Jonathan Stroud,2013.0,The Screaming Staircase,"The Screaming Staircase (Lockwood & Co., #1)",eng,4.19,15446,19372,3067,375,522,2596,7368,8511,https://images.gr-assets.com/books/1369670906m/13555073.jpg,https://images.gr-assets.com/books/1369670906s/13555073.jpg
6041,18594633,18594633,15210065,71,804138818,9780804138820.0,Herman Koch,2011.0,Zomerhuis met zwembad,Summer House with Swimming Pool,eng,3.39,10230,16728,2240,705,1991,6009,6132,1891,https://images.gr-assets.com/books/1384734826m/18594633.jpg,https://images.gr-assets.com/books/1384734826s/18594633.jpg
6042,110090,110090,2134852,65,375724672,9780375724670.0,Peter Carey,2000.0,True History of the Kelly Gang,True History of the Kelly Gang,en-US,3.8,14347,15928,839,436,1094,3876,6297,4225,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6043,702539,702539,2504855,53,006008216X,9780060082160.0,Elmore Leonard,1990.0,Get Shorty,"Get Shorty (Chili Palmer, #1)",eng,3.95,15747,16863,505,164,663,3832,7374,4830,https://images.gr-assets.com/books/1330673682m/702539.jpg,https://images.gr-assets.com/books/1330673682s/702539.jpg
6045,113441,113441,990677,77,451523482,9780451523490.0,"Nathanael West, Alfred Kazin",1939.0,The Day of the Locust,The Day of the Locust,eng,3.78,15798,16701,584,418,1363,4298,6001,4621,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6048,172764,172764,907142,33,553588451,9780553588450.0,Keri Arthur,2006.0,Full Moon Rising,Full Moon Rising (Riley Jenson Guardian #1),eng,3.89,25813,27537,1193,892,1925,6180,8877,9663,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6050,116054,116054,2067411,53,340752483,9780340752490.0,Rosamunde Pilcher,2000.0,Winter Solstice,Winter Solstice,eng,4.15,15426,17427,1076,131,485,3190,6536,7085,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6054,20575425,20575425,39843433,30,374292086,9780374292090.0,John Darnielle,2014.0,Wolf in White Van,Wolf in White Van,eng,3.72,14618,16180,2354,455,1425,4206,6278,3816,https://images.gr-assets.com/books/1393646533m/20575425.jpg,https://images.gr-assets.com/books/1393646533s/20575425.jpg
6055,91203,91203,2784253,102,449912426,9780449912420.0,Erich Maria Remarque,1936.0,Drei Kameraden,Three Comrades,eng,4.48,14321,16925,420,93,302,1541,4513,10476,https://images.gr-assets.com/books/1320543184m/91203.jpg,https://images.gr-assets.com/books/1320543184s/91203.jpg
6057,5160,5160,2775653,33,375500723,9780375500720.0,Maya Angelou,1981.0,The Heart of a Woman,The Heart of a Woman,eng,4.19,15962,16862,407,179,436,2818,6080,7349,https://images.gr-assets.com/books/1417404078m/5160.jpg,https://images.gr-assets.com/books/1417404078s/5160.jpg
6059,6266907,6266907,6450180,30,316070629,9780316070620.0,"James Patterson, Richard DiLallo",2009.0,Alex Cross's Trial,"Alex Cross's Trial (Alex Cross, #15)",eng,3.92,17655,19762,1422,460,1128,4566,7081,6527,https://images.gr-assets.com/books/1336268218m/6266907.jpg,https://images.gr-assets.com/books/1336268218s/6266907.jpg
6061,423156,423156,2236675,62,27436292,9780027436300.0,"Marguerite Henry, Wesley Dennis",1948.0,King of the Wind: The Story of the Godolphin Arabian,King of the Wind: The Story of the Godolphin Arabian,eng,4.19,20089,21150,613,177,653,3833,6898,9589,https://images.gr-assets.com/books/1329982839m/423156.jpg,https://images.gr-assets.com/books/1329982839s/423156.jpg
6062,18774981,18774981,26680075,30,1451636016,9781451636020.0,Sam Harris,2014.0,Waking Up: A Guide to Spirituality Without Religion,Waking Up: A Guide to Spirituality Without Religion,eng,3.87,13778,15579,1113,594,980,3277,5691,5037,https://images.gr-assets.com/books/1415677308m/18774981.jpg,https://images.gr-assets.com/books/1415677308s/18774981.jpg
6064,95784,95784,31912,44,140277447,9780140277450.0,Iris Chang,1997.0,The Rape of Nanking: The Forgotten Holocaust of World War II,The Rape of Nanking,eng,4.08,16875,17903,1352,193,662,3120,7432,6496,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6067,73080,73080,776136,55,380782340,9780380782340.0,Susan Elizabeth Phillips,1997.0,Nobody's Baby But Mine,"Nobody's Baby But Mine (Chicago Stars, #3)",eng,4.06,26468,28856,1397,392,1217,5637,10615,10995,https://images.gr-assets.com/books/1298032580m/73080.jpg,https://images.gr-assets.com/books/1298032580s/73080.jpg
6069,78985,78985,1758882,46,033041335X,9780330413350.0,Jeffrey Archer,2002.0,Sons of Fortune,Sons of Fortune,eng,3.83,13731,14757,481,183,770,4118,6012,3674,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6070,48318,48318,113614,100,374266514,9780374266520.0,"Jostein Gaarder, Sarah Jane Hails",1990.0,Kabalmysteriet,The Solitaire Mystery: A Novel About Family and Destiny,eng,4.16,11085,16872,1032,181,656,2901,5713,7421,https://images.gr-assets.com/books/1327883395m/48318.jpg,https://images.gr-assets.com/books/1327883395s/48318.jpg
6076,330947,330947,1808829,71,440240948,9780440240940.0,Conn Iggulden,2002.0,The Gates of Rome,"The Gates of Rome (Emperor, #1)",eng,4.16,14370,16637,731,198,486,2567,6555,6831,https://images.gr-assets.com/books/1313874666m/330947.jpg,https://images.gr-assets.com/books/1313874666s/330947.jpg
6078,81903,81903,1726,178,425173747,9780425173750.0,Agatha Christie,1975.0,Curtain: Poirot’s Last Case,"Curtain (Hercule Poirot, #39)",eng,4.05,18358,22020,1080,194,930,4684,7924,8288,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
